hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
Kepler-161,0.853,910000000.0000006,0.5,3.0,38.02741865673371,1.0816000000000001,39.10901865673371,437.712310791016,8.572519286294696,9.873201359580229,7.2963387103414625,1.0397374184201182,12.535237748853705,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-556,1.0,1000000.0,0.5,3.0,193.2887771020525,7.061013302491679,200.3497904045442,653.302490234375,6.524617087481225,7.937873614349929,5.163874031762694,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1141,1.01,6170001158.084415,0.5,3.0,15.910454256232622,3.3856000000003754,19.296054256233,399.368133544922,7.1471626950069655,8.293012046529569,6.006887281292709,1.0397374184201182,13.36824144442734,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-975,0.951,1000000.0,0.5,3.0,249.25880478631933,17.797012396694218,267.0558171830136,420.373321533203,6.634562573694351,8.065249867533682,5.2629975249802765,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1743,1.266000041781541,3719999938.9262958,0.5,3.0,3.447867998035525,0.1600000000000621,3.607867998035587,534.033081054688,6.0142110514791565,7.095197632385199,4.939880972104902,1.0397374184201182,13.147111880992263,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1525,1.07,2820000000.000005,0.5,3.0,21.179887931406686,0.8463999999999998,22.026287931406685,387.111785888672,7.052981812337455,8.174563469305115,5.93680404193687,1.0397374184201182,13.026370367466637,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-545,1.04,4469999999.999992,0.5,3.0,18.619073739196246,3.5343999999999998,22.153473739196244,823.671936035156,7.092827357948762,8.22573384586199,5.964829968141768,1.0397374184201182,13.226428690797231,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1330,0.9699999951437845,4899999915.242285,0.3992480906331476,3.0,6.522838952379558,1.6307094939665676,8.153548446346125,1743.42956542969,7.464373139210464,8.622396687823667,6.312009939965373,0.9389855090532659,13.268143829730988,2.6075461645047113,1.9942547960729546,1.4387459354835104
Kepler-428,0.87,4999999999.999999,0.5,3.0,37.08428919832008,2.6896000000000004,39.77388919832008,695.158447265625,8.24718631133012,9.506545012003375,7.0039956077489265,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1564,0.93,4569999999.999992,0.5,3.0,26.650552709461838,3.5343999999999998,30.18495270946184,887.178039550781,7.828614081620584,9.034157331661627,6.632674680369426,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-897,1.0299999869839602,4369999945.907041,0.47680644220244334,3.0,12.211192940373579,3.052797887192907,15.263990827566486,1458.29724121094,7.151681026742531,8.286987627306155,6.021737463901264,1.0165438606225616,13.216727488536483,2.6075461645047113,1.9993810928782787,1.4438722322888344
Kepler-1486,1.0799999946372418,3550000080.0362663,0.46719270485418507,3.0,10.611577518430652,2.652894382183481,13.264471900614133,1758.9755859375,6.90675198752266,8.01570032586354,5.803436433288114,1.0069301232743033,13.126349656370328,2.6075461645047113,1.9987456632945082,1.443236802705064
Kepler-915,1.209999990531473,3390000000.123326,0.45836226205532626,3.0,9.162112246100788,2.2905280215619754,11.452640267662764,827.351867675781,6.237389698933459,7.3046296333539065,5.177406316898594,0.9980996804754445,13.106808713099143,2.6075461645047113,1.998162006347275,1.4426531457578307
Kepler-1054,1.2199999977680591,2819999645.658875,0.5,3.0,10.77384428062282,2.68960000000011,13.46344428062293,1038.04736328125,6.261505248380047,7.324701155645416,5.205515074310497,1.0397374184201182,13.026370312985408,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-756,0.8199999920974377,4469999999.999992,0.3051288742213701,3.0,15.689767677092847,3.922441633403542,19.61220931049639,1465.96508789063,8.543962932987005,9.827945307851529,7.280403788877045,0.8448662926414884,13.226428690797231,2.6075461645047113,1.9880338923450016,1.4325250317555573
Kepler-1977,0.769,1300000000.0000005,0.5,3.0,51.54989242552258,5.017600000000001,56.56749242552258,583.539123535156,9.196049310996397,10.605180435865522,7.840247788595397,1.0397374184201182,12.691597606000153,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2337,1.3249999944110042,4900064443.296735,0.43937098682461184,3.0,0.1559880327642394,0.038999910722347556,0.19498794348658693,532.2099609375,2.7129171468711513,4.2227512813698835,1.3026090053641695,0.9791084052447301,13.26815008972468,2.6075461645047113,1.9969067590196257,1.4413978984301814
Kepler-391,1.2700000009079502,4364999935.930614,0.20482148108035092,3.0,1.7386322584465077,0.43465793000833264,2.1732901884548403,858.283996582031,4.974570026450602,6.115996682486476,3.846046137041238,0.7445588995004693,13.216242427717996,2.6075461645047113,1.9825133785985438,1.4270045180090996
Kepler-540,1.020000006754881,4900000668.7336645,0.40087426648004226,3.0,16.056001729258863,4.014000493150861,20.070002222409723,382.981903076172,7.126678406411951,8.25324461575441,6.004964207258288,0.9406116849001607,13.26814390282867,2.6075461645047113,1.9943622797917309,1.4388534192022866
Kepler-1225,1.1300000049879495,3020000034.685235,0.4691825425596433,3.0,13.49431077606191,3.373577718264619,16.86788849432653,1274.88195800781,6.676204220305482,7.763272694816335,5.595279602855644,1.0089199609797617,13.057121095009142,2.6075461645047113,1.9988771836074881,1.4433683230180439
Kepler-1473,1.0899999844544428,2629999905.859238,0.489197205749485,3.0,15.94866428848157,3.9871656036495104,19.935829892131082,653.815612792969,6.949772530478698,8.059063144580021,5.845354895539053,1.0289346241696031,12.997157166893102,2.6075461645047113,2.000200072785684,1.4446912121962396
Kepler-1937,1.190000001137688,2450000095.2866373,0.4677863707647275,3.0,17.827742907476377,4.456935250640042,22.28467815811642,895.501098632813,6.419158583161482,7.481941303411544,5.363498048375799,1.0075237891848459,12.967017806608713,2.6075461645047113,1.9987849022365314,1.4432760416470871
Kepler-1882,1.068,6610002282.795863,0.5,3.0,11.52089332344538,0.9216000000029022,12.442493323448282,444.046142578125,6.702099821400008,7.824016267696843,5.585060312696633,1.0397374184201182,13.397385947734735,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-924,1.1400000017627845,3090000915.3254876,0.4325900321016747,3.0,11.42926948482528,2.857317363707557,14.286586848532837,1080.09631347656,6.59199888848321,7.669025488652936,5.521670668781258,0.972327450521793,13.067883983184096,2.6075461645047113,1.9964585650362583,1.440949704446814
Kepler-198,0.97,1000000.0,0.5,3.0,287.96074407014,7.137488292100695,295.09823236224065,492.486694335938,6.591841167919218,8.015395687019543,5.224727453592893,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-286,0.83,2750000000.0000014,0.412372769503888,3.0,28.079206151152114,7.019802972484012,35.09900912363612,1233.89953613281,8.603908542043854,9.904980573328482,7.326807337892035,0.9521101879240064,13.015607614693302,2.6075461645047113,1.995122284847595,1.4396134242581506
Kepler-746,0.9099998916985116,1000000.0,0.03859291687774508,0.00963284723751915,109.81189318187586,2.281471288303825,112.09336447017968,2752.44604492188,4.276452987003129,4.903293529566545,3.515996433854234,0.04033237915839424,6.011504332878373,0.008376429046926617,0.02260607946291799,0.02083093583929805
Kepler-1290,0.95,4070000000.000003,0.5,3.0,17.705926843971483,4.3264000000000005,22.032326843971482,1564.83447265625,7.722679649408716,8.914953711234006,6.538994929048943,1.0397374184201182,13.187623902744889,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1352,1.11,3159999887.205691,0.45970604194427683,3.0,13.525098238582412,3.381274320001177,16.90637255858359,666.110778808594,6.767253064611323,7.861194187379404,5.679135853758267,0.9994434603643951,13.078646577880303,2.6075461645047113,1.998250824822815,1.4427419642333708
Kepler-988,0.55,3160000000.000004,0.5,3.0,63.323817819156126,10.758400000000002,74.08221781915613,306.400787353516,11.607114938066912,13.696230860098444,9.890730313039201,1.0397374184201182,13.078646595222834,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-262,0.8159999080148319,1000000.0,0.4770955079937638,3.0,221.75176208900956,14.522777690121531,236.2745397791311,616.685180664063,6.9744422907256,8.462203320606244,5.565959782314076,1.0168329264138822,9.57899679369846,2.6075461645047113,1.9994001989708219,1.4438913383813776
Kepler-1936,1.4189999943035654,2570000007.81646,0.4887598651979365,3.0,9.672591444172147,2.4181477246194847,12.090739168791632,869.145812988281,5.4253208969352364,6.459261184210679,4.402338854760236,1.0284972836180548,12.987931965906535,2.6075461645047113,2.0001711663245887,1.4446623057351446
Kepler-1989,0.9990000004229924,4999999999.999999,0.27719544178055255,3.0,11.139331357428278,2.784832586279527,13.924163943707804,1206.30480957031,7.185352911623887,8.30364560886784,6.07123691851983,0.8169328602006709,13.277845034966585,2.6075461645047113,1.9861876041943933,1.430678743604949
Kepler-1245,0.86,4569999999.999992,0.5,3.0,36.242142623673026,4.1616,40.403742623673025,801.748291015625,8.346548577450058,9.619282654078443,7.092285877427781,1.0397374184201182,13.236129887810318,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-552,1.03,3890000000.000004,0.5,3.0,19.03495229252701,3.8415999999999997,22.87655229252701,853.418151855469,7.20675527077484,8.347627130305202,6.071774262668459,1.0397374184201182,13.167874130307057,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-497,1.089999994019119,3550000530.557111,0.5,3.0,8.531418624639748,1.0816000000000814,9.61301862463983,1436.70166015625,6.8671237076180365,7.976583586380187,5.763275029784623,1.0397374184201182,13.126349711392818,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-673,0.88,4469999999.999992,0.5,3.0,34.76176954898506,4.0,38.76176954898506,927.815002441406,8.198899852716284,9.450644131437649,6.9621072184410835,1.0397374184201182,13.226428690797231,2.6075461645047113,2.000914094274466,1.4454052336850218
HATS-9,1.0999999996767884,10799999889.439568,0.5,3.0,8.30100528487591,0.23040000000000543,8.531405284875914,653.93994140625,3.7591571379375655,5.1850397983891074,2.3901688825259644,1.0397374184201182,13.609894114011029,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-213,1.07,1620000000.0000026,0.5,3.0,19.022375281183468,1.9599999999999997,20.98237528118347,616.461608886719,7.1594682654236985,8.285998383723879,6.038484563614176,1.0397374184201182,12.787551727686756,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-316,0.587,3310000000.000001,0.5,3.0,54.801394570834056,8.526399999999999,63.32779457083406,387.233459472656,11.223838372030766,13.218947964061483,9.545838854474146,1.0397374184201185,13.097038246328404,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-489,0.82,1000000.0,0.5,3.0,322.08809267075384,8.499293639053255,330.5873863098071,366.986755371094,6.967328964479259,8.456897277325972,5.557721075731168,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-619,1.09,3469999999.999995,0.5,3.0,23.826805473765265,3.24,27.066805473765264,904.743408203125,6.874692922096512,7.984163953480323,5.770660488836064,1.0397374184201182,13.116579179839757,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-849,1.2590000886207524,4700003288.646155,0.421174693338062,3.0,4.881438828061889,1.220359379849425,6.1017982079113136,803.300048828125,5.750787385273442,6.87147528923972,4.635523592311829,0.9609121117581804,13.248741762965373,2.6075461645047113,1.9957040568053386,1.4401951962158943
Kepler-1752,0.824,7200000000.000009,0.5,3.0,35.54060859081209,7.839999999999999,43.38060859081209,983.31591796875,8.50893913561552,9.810871396299527,7.2318456295390146,1.0397374184201182,13.433499521169175,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1403,1.1099999950576294,3309999503.6130824,0.42469366370127715,3.0,9.97011795968961,2.4925294106550924,12.462647370344701,2189.57006835938,6.731555856398642,7.819794188524883,5.649249074506116,0.9644310821213955,13.097038185704257,2.6075461645047113,1.9959366466704656,1.4404277860810213
Kepler-684,0.8899999545121831,1000000.0,0.4600983487657388,2.779101013208816,160.75150653996445,7.761366331594904,168.51287287155935,1599.05786132813,6.597735565029634,7.991833429741517,5.256590641794151,0.9602307107173285,9.315719363895774,2.4156211230312263,1.8540425710562838,1.3396286220889393
Kepler-1833,1.2859999996427272,3890006402.7648425,0.5,3.0,8.57510094165984,0.23040000012186504,8.805500941781705,590.227966308594,5.930868060756956,7.020933421057059,4.84662532670273,1.0397374184201182,13.167874912282072,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1931,1.1739999943382158,4569999966.2959,0.47507470430432586,3.0,8.068985461174696,2.0172487301888746,10.086234191363571,609.786743164063,6.331880650314685,7.423903315009008,5.245299231540587,1.0148121227244442,13.236129884540619,2.6075461645047113,1.9992666319301649,1.4437577713407206
Kepler-773,1.04,1000000.0,0.5,3.0,245.99878782807988,8.75858402777778,254.75737185585766,546.728454589844,6.442582623015845,7.843519228545484,5.091566197682386,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1903,1.0529999931632308,230000000.0000001,0.19109581425181224,3.0,18.052018645698674,4.513004222652729,22.565022868351402,1732.83288574219,7.196911379828804,8.28937286980154,6.108960735905667,0.7308332326719306,11.93798313894917,2.6075461645047113,1.9819432143984863,1.426434353809042
Kepler-1909,0.6630001159385484,13800000000.000013,0.4267982687347955,3.0,45.8923112724676,11.473807387106085,57.36611865957369,722.860046386719,10.008360400436372,11.653088658823837,8.504267144019034,0.9665356871549139,13.725754933272185,2.6075461645047113,1.996075752644761,1.4405668920553167
Kepler-1120,0.78,4680000000.000007,0.5,3.0,42.38457878449899,4.6656,47.05017878449899,619.752258300781,8.988525467874336,10.365661847828717,7.6547580773840185,1.0397374184201182,13.246801204524713,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1934,0.9679999976793426,1000000.0,0.5,3.0,193.01178583867784,11.235191762056672,204.2469776007345,431.881134033203,6.596347811504098,8.020635112157935,5.228783058774347,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-621,0.7200000051091376,3630000000.0000067,0.4811181381918657,3.0,16.07164122422464,4.017910214798109,20.08955143902275,795.672546386719,9.6372601975486,11.162889251829485,8.20416181237192,1.0208555566119841,13.13612011335111,2.6075461645047113,1.9996660787363956,1.4441572181469513
Kepler-287,0.963,2880000000.0000043,0.5,3.0,27.93366838196713,2.347024,30.280692381967132,801.1787109375,7.7139846692479,8.902720503897974,6.5337195276978,1.0397374184201182,13.035595584129494,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-224,0.777,2289999999.999997,0.5,3.0,41.772923374959014,5.017600000000001,46.790523374959015,776.484436035156,9.097020712282319,10.489874908184946,7.7522178289579955,1.0397374184201182,12.936047495668138,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1417,1.01999999835646,4069999956.19798,0.3923173149463473,3.0,8.871692530405047,2.2179229281417214,11.089615458546769,990.227966308594,7.192034482121602,8.32037348284391,6.0687775919851425,0.9320547333664657,13.18762389849557,2.6075461645047113,1.9937966995231597,1.4382878389337155
Kepler-1148,0.81,4569999999.999992,0.5,3.0,43.338285007976445,4.3264000000000005,47.664685007976445,622.206176757813,8.742725648690922,10.077639234239465,7.439744547121936,1.0397374184201182,13.23612988781032,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1319,0.5600000027996046,5369999999.999992,0.5,3.0,92.41759546401312,0.05760000000000012,92.47519546401311,103.779556274414,11.480532642478828,13.543527687228712,9.77459738524722,1.0397374184201182,13.306593877601173,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-845,0.79,4790000000.000005,0.5,3.0,45.13977476047177,3.8415999999999997,48.981374760471766,430.121459960938,8.899133355878432,10.260690135547458,7.5763620784968335,1.0397374184201182,13.257472521239109,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-527,1.2799999943746891,2400001214.201225,0.48142901171418934,3.0,13.042443652680452,3.2606104418787853,16.303054094559236,745.115295410156,6.016348084930838,7.057720308500871,4.9847013572568155,1.0211664301343077,12.95733980678551,2.6075461645047113,1.999686626232727,1.4441777656432828
Kepler-1520,0.76,4469999999.999992,0.5,3.0,51.22807756101429,3.3856,54.613677561014285,579.314758300781,9.165243881187369,10.5732542838992,7.809810285098006,1.0397374184201182,13.226428690797233,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-85,0.928,1380000000.0000012,0.5,3.0,29.1108681011901,2.3104,31.4212681011901,777.87109375,8.033244250164415,9.256718054866864,6.820764999533473,1.0397374184201182,12.71613990887325,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1515,1.2999999951541887,1820006572.2314336,0.40092975345238646,3.0,7.008929667212549,1.7522320276718268,8.761161694884375,543.904602050781,5.947627765292172,6.963518885717528,4.945462567740288,0.9406671718725048,12.83628993952131,2.6075461645047113,1.994365947258655,1.4388570866692107
Kepler-1069,0.9899999874526277,4369999923.072462,0.41661280393068006,3.0,9.077581363786582,2.2693952653524656,11.346976629139046,680.831604003906,7.381051566237247,8.53086094037857,6.236881583024196,0.9563502223507985,13.216727486321254,2.6075461645047113,1.9954025341630683,1.439893673573624
Kepler-916,0.85,4790000000.000005,0.5,3.0,31.219348205734818,4.840000000000001,36.05934820573482,814.159973144531,8.41476681919549,9.69793205458426,7.1522386445745845,1.0397374184201182,13.257472521239109,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1302,0.86,4680000000.000007,0.5,3.0,41.77375326145045,3.3856,45.15935326145045,629.689331054688,8.341218898709982,9.613372382513793,7.087463976174659,1.0397374184201182,13.246801204524713,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1424,1.02,5250000000.000002,0.5,3.0,16.223934869102642,3.8415999999999997,20.065534869102642,662.617736816406,7.156933234934829,8.299314009709997,6.020064945212937,1.0397374184201182,13.297346755963437,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-393,1.2559999988007278,2819999971.7373104,0.38111810225061993,3.0,7.791603549463132,1.947901473250793,9.739505022713924,899.693237304688,6.023851229586118,7.061504965694289,4.99649621662972,0.9208555206707383,13.026370363121144,2.6075461645047113,1.993056476360823,1.4375476157713787
Kepler-1356,0.82,4900000000.000002,0.5,3.0,41.37075717624136,4.3264000000000005,45.69715717624136,811.430786132813,8.650029775024464,9.97085465608603,7.358329231461209,1.0397374184201182,13.268143837953502,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-795,0.94,6460000000.000002,0.5,3.0,20.91993801480924,4.3264000000000005,25.24633801480924,487.606323242188,7.62908900343467,8.817252152683878,6.448133964979272,1.0397374184201182,13.388204355506291,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-820,1.2299999515887368,2629999906.5028343,0.3504628347672902,3.0,4.341818329367553,1.0854542127202509,5.427272542087803,1350.17370605469,6.140837291627164,7.175371452330886,5.116267031330948,0.8902002531874085,12.997157166992057,2.6075461645047113,1.9910302858012447,1.4355214252118005
Kepler-1744,0.8859999814674665,7759999469.662718,0.1848538625271692,3.0,30.01759152883835,7.504397008294173,37.52198853713252,1089.42822265625,7.714839351535121,8.882989222437306,6.551897324428802,0.7245912809472875,13.4677769113712,2.6075461645047113,1.9816839237238446,1.4261750631344003
Kepler-479,0.86,4270000000.000002,0.5,3.0,37.432806326306554,4.3264000000000005,41.759206326306554,344.372894287109,8.361084064922983,9.635401576527485,7.105436517209023,1.0397374184201182,13.20702629677106,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1332,0.95,3240000000.0000057,0.5,3.0,26.495163706691002,4.0,30.495163706691002,522.297546386719,7.776735304292462,8.972975280653658,6.589176744938957,1.0397374184201182,13.08848908791719,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-774,1.5699999306016355,1000000.0,0.35797404244790854,1.5472539123662998,102.34062245394655,33.30276834318501,135.64339079713156,1023.84130859375,4.463932112068283,5.3878786899986855,3.476222703239049,0.6368456326733403,7.846819199001665,1.3451300682285652,1.0428710018665286,0.7570526237078898
Kepler-68,1.05699999969417,6839989349.309042,0.5,3.0,13.4072186805715,2.4336000001048794,15.84081868067638,143.977233886719,6.752501797320656,7.878283201260377,5.632075187925594,1.0397374184201182,13.411463383245593,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1077,1.02,4170000000.0000005,0.5,3.0,19.54082504462817,3.5343999999999998,23.07522504462817,1112.25012207031,7.24769940069831,8.393713085032102,6.107823729417209,1.0397374184201182,13.197325099757975,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1107,0.86,4469999999.999992,0.5,3.0,37.14933601272387,3.8415999999999997,40.99093601272387,427.120056152344,8.351393739941033,9.624655628228124,7.096669424021529,1.0397374184201182,13.226428690797231,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-607,0.808,7760000000.00001,0.5,3.0,34.515275185825224,3.6864,38.20167518582522,506.005798339844,8.621295269848684,9.941077850308321,7.329421373721413,1.0397374184201182,13.467776943832979,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1920,1.239,1000000.0,0.5,2.8469973209632053,177.52583894930686,1.3456000000000004,178.87143894930685,871.587158203125,5.966689917483492,7.281632244576323,4.678811629767511,1.0123078595935961,9.396645425780063,2.4746131343176296,1.9010127947994164,1.373971145790789
Kepler-783,0.93,3890000000.000004,0.5,3.0,30.900696837238335,3.8415999999999997,34.742296837238335,506.4873046875,7.869611307163953,9.078589000975299,6.670583613149235,1.0397374184201182,13.167874130307057,2.6075461645047113,2.000914094274466,1.4454052336850218
CoRoT-10,0.889999999534825,2999999944.870711,0.5,3.0,42.186872636780485,0.9216000000000486,43.10847263678053,337.550140380859,8.200846210809653,9.450018629269671,6.966493683034649,1.0397374184201182,13.054046008978883,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-839,1.22,2819999679.3636794,0.5,3.0,8.61048323416538,0.705600000000074,9.316083234165454,913.305908203125,6.26150523530152,7.324701142534352,5.205515061307905,1.0397374184201182,13.026370318167642,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-502,1.1499999859902288,3090000672.3745713,0.4432958261291059,3.0,9.899623333129787,2.474905709609481,12.374529042739269,1638.16137695313,6.544967650375229,7.620192761016558,5.476700309029498,0.9830332445492242,13.067883945829516,2.6075461645047113,1.9971661751982954,1.4416573146088512
Kepler-891,1.0599999422270172,3549999655.678131,0.3886128056887169,3.0,5.706855204825146,1.4267137235406842,7.133568928365831,2205.15795898438,6.983114882739036,8.089509733492104,5.881807150836213,0.9283502241088353,13.126349604543117,2.6075461645047113,1.9935518462792674,1.4380429856898231
Kepler-728,0.95,4070000000.000003,0.4460565513623866,3.0,14.504309797816383,3.6260774415207773,18.13038723933716,1662.63134765625,7.689510042484882,8.872857228532903,6.5136922481765716,0.9857939697825049,13.187623902744887,2.6075461645047113,1.9973486480933142,1.44183978750387
Kepler-1089,0.52,3720000000.0000057,0.5,3.0,80.92328867823993,5.569599999999999,86.49288867823992,261.745239257813,11.888487026762162,14.0345236322918,10.151093061807714,1.0397374184201182,13.147111888451246,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-157,1.020000164994549,1000000.0,0.5,2.8980504941426157,175.73920491363154,7.880465479212493,183.61967039284403,753.205688476563,6.404383315107724,7.78607300678508,5.067998371767153,1.0214615936501565,9.457493606365137,2.518970186882281,1.9343476366180927,1.3978088864137148
Kepler-122,0.9819999992538142,7940000001.41787,0.3923615544994287,3.0,14.280028869201686,3.5700070107058686,17.850035879907555,1030.60192871094,7.122756165729962,8.26155103044921,5.989173083807367,0.932098972919547,13.478794686918844,2.6075461645047113,1.9937996235806603,1.438290762991216
Kepler-75,0.91,6200000000.000007,0.5,3.0,29.671539390750162,0.6400000000000001,30.311539390750163,793.8466796875,7.874472556011822,9.088287346700318,6.67024182085278,1.0397374184201182,13.370553135595546,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1733,1.273,1000000.0,0.5,1.931484970390224,147.89166678300023,1.1143280991735538,149.00599488217378,2010.99426269531,5.192388649278086,6.274181407855074,4.083814957070299,0.84795906915675,8.305124971044098,1.6790720595030542,1.3031872760986485,0.9461688059620281
Kepler-1106,1.11,3090000000.000006,0.5,3.0,16.95241399680801,4.0,20.95241399680801,1093.75341796875,6.797445062371029,7.897949648918775,5.702511374744688,1.0397374184201182,13.0678838424495,2.6075461645047113,2.000914094274466,1.4454052336850218
KOI-142,0.99,1600000000.000001,0.5,3.0,27.34418089747022,0.8463999999999998,28.19058089747022,373.710998535156,7.6324809213548415,8.809003480482586,6.462819704236747,1.0397374184201182,12.782678066657441,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-694,0.97,4070000000.000003,0.5,3.0,25.99453466001879,4.0,29.99453466001879,969.625793457031,7.587246654910221,8.765431463224182,6.416701976068216,1.0397374184201182,13.187623902744887,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-901,0.59,3799999999.9999995,0.5,3.0,64.8825179354516,10.240000000000002,75.12251793545161,254.539779663086,11.185903669003881,13.172294105549385,9.511193014793438,1.0397374184201182,13.156882355206921,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-240,0.868,1910000000.0000024,0.5,3.0,39.211209546710485,0.12960000000000008,39.34080954671049,771.017028808594,8.415387717319874,9.69448590599233,7.1569345357442025,1.0397374184201182,12.858219812611813,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-620,1.1499999940015002,3020001803.30481,0.4601968913556523,3.0,11.8444398915407,2.961109845315488,14.805549736856188,1300.93505859375,6.562739207100497,7.640714556219809,5.491594002104524,0.9999343097757706,13.057121366940788,2.6075461645047113,1.9982832680055092,1.4427744074160649
WASP-48,0.8799999965095883,7900030774.174369,0.22873668849604323,3.0,7.783506059681581,1.9458764466877432,9.729382506369324,452.392944335938,7.814856871863593,8.999386661728447,6.6370190730857725,0.7684741069161616,13.476348183176398,2.6075461645047113,1.9835068163145917,1.4279979557251474
Kepler-1901,1.022,700000000.0000001,0.5,3.0,23.951669606903963,2.0736,26.02526960690396,997.351135253906,7.5066242555712,8.666786066479624,6.352592558609915,1.0397374184201182,12.421258089708203,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-209,0.971,1950000000.0000012,0.5,3.0,26.838496383116233,2.4336,29.272096383116235,575.961791992188,7.723300869993596,8.910976767242488,6.544055270987677,1.0397374184201182,12.86796713467044,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1435,1.2099999844923095,2629989671.5652933,0.3881189200533596,3.0,11.188700288713953,2.7971749010431615,13.985875189757115,686.96337890625,6.256634855026803,7.301862868745115,5.219920441672272,0.9278563384734779,12.997155593333451,2.6075461645047113,1.993519202414313,1.4380103418248686
Kepler-191,0.857,1000000000.0,0.5,3.0,37.51928471854242,2.1904,39.70968471854242,590.639709472656,8.53635308758086,9.831247094443617,7.264399702180137,1.0397374184201182,12.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-1324,0.78,2880000000.0000043,0.5,3.0,49.12844206739372,3.24,52.36844206739372,478.559204101563,9.052275491652791,10.438429932103226,7.712673570518541,1.0397374184201182,13.035595584129494,2.6075461645047113,2.000914094274466,1.4454052336850218
Kepler-634,1.0299999964251716,5370000394.954226,0.23856803043233696,3.0,11.212749093988975,2.8031871376001525,14.015936231589128,898.430480957031,6.902274186644783,7.993996876835363,5.815042790137216,0.7783054488524553,13.30659390803609,2.6075461645047113,1.9839152102586253,1.428406349669181
Kepler-657,1.0100000100243731,4170000073.646486,0.4729972231765348,3.0,12.559779201045368,3.139944635873931,15.699723836919299,1604.92700195313,7.297687076401079,8.445203156810086,6.156066905246442,1.0127346415966532,13.197325106902566,2.6075461645047113,1.9991293187375423,1.443620458148098
