hostname,BP_RP_abs,G_abs,iso_mag_pred,mass_pred
HIP 9618,0.8587763606999985,4.898700352918079,4.894887301592417,0.9918985914259941
HIP 9618,0.8587763606999985,4.898700352918079,4.894887301592417,0.9918985914259941
HIP 9618,0.8587763606999985,4.898700352918079,4.894887301592417,0.9918985914259941
HAT-P-32,0.6816688694199993,3.8700033654734565,4.060557411562059,1.2106851239686105
TOI-2328,0.9950456170700015,5.28754428460293,5.192360502624566,0.9169442174135388
WASP-53,1.12697924173,5.83143534444506,5.5665514043640485,0.8788786911633054
TOI-262,1.0280509210000002,5.455532383674338,5.278674593991171,0.9048009856512141
WASP-156,1.1425239256000008,5.900544866291947,5.612482007417219,0.8750556011805212
HAT-P-29,0.8578390026799987,4.241174399854621,4.893625083031189,0.9927445824187738
TOI-2421,0.87320003468,3.6199236161926756,4.91430979399148,0.9788808351263538
TOI-5319,2.4111414686399986,9.206248555410026,8.705089649383499,0.3742129235212665
WASP-116,0.7118076448499995,3.6792111374077976,4.235630714181279,1.17462112703202
HAT-P-38,1.0505354605400008,5.3021169731739,5.3406793957027965,0.8976794243630102
TOI-2384,2.066184962265,8.030976274147593,7.84753920714612,0.5794869737455519
WASP-33,0.3720996199999993,2.6668065865294075,,
WASP-117,0.7243659039000008,4.045627965620149,4.310361635030548,1.1591552907635454
HD 15337,1.0389561718000007,5.607990923219425,5.3071935500936,0.90078875209713
HD 15337,1.0389561718000007,5.607990923219425,5.3071935500936,0.90078875209713
HD 15337,1.0389561718000007,5.607990923219425,5.3071935500936,0.90078875209713
HD 15337,1.0389561718000007,5.607990923219425,5.3071935500936,0.90078875209713
WASP-77 A,0.8862580059000003,4.982749858579826,4.9318932714826715,0.967095662545126
TOI-1224,2.5754974385999994,9.910773563044458,9.21014296923333,0.2854300981481487
TOI-1224,2.5754974385999994,9.910773563044458,9.21014296923333,0.2854300981481487
TOI-1224,2.5754974385999994,9.910773563044458,9.21014296923333,0.2854300981481487
TOI-1224,2.5754974385999994,9.910773563044458,9.21014296923333,0.2854300981481487
TOI-1062,0.9977073194999999,5.42898949172756,5.19932127557248,0.9159649302796175
HD 15906,1.1825762610999995,6.185254698179724,5.730826512753418,0.8652050513772751
HD 15906,1.1825762610999995,6.185254698179724,5.730826512753418,0.8652050513772751
HD 15906,1.1825762610999995,6.185254698179724,5.730826512753418,0.8652050513772751
HD 15906,1.1825762610999995,6.185254698179724,5.730826512753418,0.8652050513772751
TOI-1601,0.7997009824999992,2.922528811345785,4.720075258614188,1.071950130266076
GPX-1,0.6462418445000004,3.096444168729249,3.865726206324504,1.2503953151214127
TIC 4672985,0.8495884851,4.448675880646778,4.882300880681518,1.0003490344884491
TOI-3688 A,0.9958163957499995,4.371551635677262,5.194376210813465,0.9166606343818987
TOI-4145 A,1.0090845210599984,5.510988637526104,5.229074457577067,0.9117790577409867
WASP-99,0.7408868388999998,3.3131401421247695,4.407691882680986,1.1393346961267605
TOI-2443,1.494427634700001,7.146879520930386,6.608689924759309,0.7859240897787396
WASP-72,0.7066569991399998,2.7550046946901716,4.204980566310936,1.180964286773399
WASP-138,0.697346100459999,3.66147274623445,4.149573839190538,1.1924309107635478
TOI-1201,2.3689430763700017,9.21072284345492,8.596651050849918,0.3950825537240344
TOI-558,0.6262721246199998,3.306698194291604,3.761248863905959,1.2724369485430467
HD 17156,0.7455148779999998,3.602414483503903,4.434732233197183,1.1339027253521126
TOI-4641,0.5143281580000005,2.716787159010676,,
HAT-P-52,1.2567019731899993,5.998302525806736,5.949988359122297,0.8467879965561359
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
HR 858,0.6544626500000001,3.760883230219198,3.9108622042600896,1.241185369955157
TOI-2445,2.6798067509340004,10.922177709378406,9.575763359345098,0.23787154607290872
TOI-1736,0.8487154888999999,4.066621269014613,4.880240840143563,1.001789622277228
WASP-50,0.9397815025999989,5.252770050774039,5.047836100250476,0.9372768570272262
TOI-4184,2.8689214051558984,11.36983529775434,10.292117048137383,0.17448605949325657
TOI-2345,1.2830627023000005,6.481667627828532,6.028175795855876,0.8399052996605743
TOI-2345,1.2830627023000005,6.481667627828532,6.028175795855876,0.8399052996605743
TOI-2345,1.2830627023000005,6.481667627828532,6.028175795855876,0.8399052996605743
TOI-2345,1.2830627023000005,6.481667627828532,6.028175795855876,0.8399052996605743
HD 18599,1.0630643168000002,5.807793219626865,5.377698992138515,0.8945980529267092
