BP_RP_abs,G_abs,iso_mag_pred,mass_pred
1.7056927586900006,7.58829471916858,6.85,0.8895254101781969
1.7056927586900006,7.58829471916858,6.85,0.8895254101781969
1.7056927586900006,7.58829471916858,6.85,0.8895254101781969
0.9466461216899997,3.6025111047613,,
1.55705087786,7.123348416337842,6.85,1.0152461163535027
0.8958643213999995,4.457232357714879,,
1.9120850472189996,8.307719723874362,6.85,0.6864901715133452
1.9120850472189996,8.307719723874362,6.85,0.6864901715133452
1.9120850472189996,8.307719723874362,6.85,0.6864901715133452
1.9120850472189996,8.307719723874362,6.85,0.6864901715133452
0.799025501900001,4.073195135762882,,
1.0786714007499985,5.408711923844246,,
0.9758613062000006,5.495070460868154,,
2.511002258729901,9.489299878263429,6.85,0.3161647273543257
0.748182001,4.199195933608211,,
0.6311924250000001,3.5210483159548733,,
0.6311924250000001,3.5210483159548733,,
0.6311924250000001,3.5210483159548733,,
0.6311924250000001,3.5210483159548733,,
1.4875404950999993,6.998497201430476,6.85,1.073943986018519
0.8929097311199996,4.9624368484543755,,
2.164658934030001,8.423289256701443,6.85,0.49090608091220816
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
1.1182720215999993,4.923040624163701,,
0.8568509102499995,4.347137723878149,,
0.9285042176800005,3.908674024068546,,
0.9061368175430005,4.593811834370509,,
0.8559581397000002,3.3513114363685155,,
0.8522703056999994,3.3994347706667174,,
0.5909102499900012,2.9983850573328095,,
1.2546868493500014,5.957917086633335,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
0.9175819017800002,5.302352488931691,,
2.7052620685859985,10.329672439219575,6.85,0.2384353186912664
